	index	claim_input	claim_idx	applicationNumber	groupArtUnitNumber	applicationTypeCategory	relatedDocumentData	patentClassification	applicantCitedExaminerReferenceIndicatorCount	filingDate	publicationDate	claimNumberArrayDocument	abstract	percentile	claim_label_101	claim_label_102	claim_label_103	claim_label_112	relatedApplicationNumber	max_score_x	mean_score	max_citations	max_other_citations	max_article_citations	max_score_y	component	is_closed	is_open	is_half	similarity_product	transitional_phrase	app_claim_id	bert_scores_102	claim_label_combined	bert_scores_101	combined_pred_scores	claim_label_101_adjusted	bert_score_102_app_feats_no_hinge	bert_score_101_app_feats	bert_score_102_app_feats_w_hinge	bert_score_102_no_app_feats	dataset	lexical_diversity	patent_class	foreignPriority
31	1012748	The opto-electronic assembly according to  claim 12 , wherein the first board includes a mating electrical connector attached to the bottom surface, wherein the electrical connector on the second board is connected to the mating electrical connector.	13	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6818851232528687	0	0	0	0	87.51770534859895	none	(15747756, 13)	0.470287709117978	1	0.8294624932444753	0.7935450148318256	1	0.621471823689056	0.8294624932444753	0.4199665410669343	0.4527750888739492	test	2.25424	361.0	False
32	1012747	An opto-electronic assembly comprising:\n a first board having top surface and a bottom surface, wherein a processor chip is attached to the top surface and an optical transceiver is attached to the bottom surface: a second board having an electrical connector; a socket positioned between the first board and the second board, wherein the socket includes:\n a base section having a connector opening through which the electrical connector extends; \n a plurality of walls extending from the base section, wherein each of the plurality of walls is angled with respect to the base section and wherein the plurality of walls include air ducts to enable air to flow through the socket; and \n an optical connector positioned in the socket, wherein the optical connector is connected to the optical transceiver.	12	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.7501068115234375	1	0	1	0	96.2737339065552	open	(15747756, 12)	0.4551662117922936	1	0.8141216784635609	0.7782261317964342	1	0.5706342688477496	0.8141216784635609	0.2770263173400827	0.4923263569324353	test	2.25424	361.0	False
33	1012746	The socket according to  claim 1 , further comprising:\n an interposer having castellated walls that are to mate with some of the air ducts in the plurality of walls of the socket, wherein the interposer is to be positioned between the socket and the first board.	11	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	1	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.7845091223716736	1	0	1	0	100.68915697630048	open	(15747756, 11)	0.4487166288660456	1	0.815193606737867	0.7785459089506849	1	0.6659768099685446	0.815193606737867	0.4342642606967644	0.633293900507922	test	2.25424	361.0	False
34	1012745	The socket according to  claim 1 , further comprising:\n an electrical connector extending from the base section through an opening to receive the connectors, wherein each of the electrical connectors has a hollow core and a perforated wall to enable air to flow through the perforated wall and through the hollow core.	10	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	1	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.7320327758789062	1	0	1	0	93.95399107589722	open	(15747756, 10)	0.4585608087449029	1	0.8135566625027935	0.7780570771270044	1	0.5116477554467146	0.8135566625027935	0.4379631118642029	0.457167313020306	test	2.25424	361.0	False
35	1012744	The socket according to  claim 1 , further comprising:\n a perimeter divider extending in an angled manner from the base section outside of the plurality of walls, said perimeter divider having a plenum through which air is to flow.	9	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	1	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6511436700820923	1	0	1	0	83.57214128092528	open	(15747756, 9)	0.4737958718442924	1	0.8110116339589823	0.7772900577475134	1	0.622976832083507	0.8110116339589823	0.5146353196923509	0.6056492631642937	test	2.25424	361.0	False
36	1012743	The socket according to  claim 6 , wherein an application specific integrated circuit (ASIC) is positioned on a top side of the first board, wherein the column is positioned to contact a bottom side of the first board directly underneath the ASIC, and wherein the column has a hollow core surrounded by a perforated wall to enable air to flow through the perforated wall and through the hollow core.	8	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	1	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6692767739295961	0	0	0	0	85.89946532050968	none	(15747756, 8)	0.4726657687446701	1	0.8290942360178554	0.7934513892905368	1	0.876556774778359	0.8290942360178554	0.591856570808722	0.7510605466371674	test	2.25424	361.0	False
37	1012742	The socket according to  claim 6 , further comprising:\n a thermal rod positioned in the column to conduct heat from the first board; and a thermally insulating material positioned around the column to reduce heat flow from the column into an interior of the socket.	7	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6483240723609924	1	0	1	0	83.2102552180946	open	(15747756, 7)	0.4743279377562014	1	0.8109223306145978	0.7772628913287583	1	0.7723084257324998	0.8109223306145978	0.6374892828838823	0.8260592713457112	test	2.25424	361.0	False
38	1012741	The socket according to  claim 1 , further comprising:\n a column extending from the base section, wherein the column is to contact a section of the first board.	6	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6520603895187378	1	0	1	0	83.68979919544458	open	(15747756, 6)	0.4736228742923427	1	0.811040566001151	0.7772987968302703	1	0.5490944559876134	0.811040566001151	0.4314512345676936	0.5504833777884811	test	2.25424	361.0	False
39	1012740	The socket according to  claim 1 , further comprising:\n a cable management element positioned within an air duct.	5	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6652519106864929	1	0	1	0	85.38288740530609	open	(15747756, 5)	0.4711343156687944	1	0.8114573913465818	0.777425083778803	1	0.3672375312795272	0.8114573913465818	0.4599894230720996	0.4630212185444249	test	2.25424	361.0	False
40	1012739	The socket according to  claim 1 , further comprising:\n an optical connector alignment element extending from the base section, wherein an optical connector of an optical transceiver is to mate with the optical connector alignment element.	4	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.7866407632827759	1	0	1	0	100.96274605282544	open	(15747756, 4)	0.4483175749146469	1	0.815259836678584	0.7785656105021904	1	0.4208667274257451	0.815259836678584	0.5100131022461505	0.5345107741083628	test	2.25424	361.0	False
41	1012738	The socket according to  claim 1 , further comprising:\n a filler to be removably inserted into an air duct of the air ducts, said filler including a gap through which a cable is to be provided; and an airflow diverting element positioned on the base section to divert airflow through the socket.	3	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6563467979431152	1	0	1	0	84.23994557156563	open	(15747756, 3)	0.4728140950808854	1	0.8111760914314241	0.7773398917963703	1	0.5721708397606436	0.8111760914314241	0.4660998885423797	0.555096717814775	test	2.25424	361.0	False
42	1012737	The socket according to  claim 1 , further comprising:\n a plurality of fillers to be selectively inserted into the air ducts to control airflow properties through the socket.	2	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	0	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.6586279273033142	1	0	1	0	84.53272099722028	open	(15747756, 2)	0.4723837559062633	1	0.8112481842802465	0.7773617414428482	1	0.507877455664028	0.8112481842802465	0.4147621468691884	0.6337117116808453	test	2.25424	361.0	False
43	1012736	A socket to support a first board in a spaced relation to a second board, said socket comprising:\n a base section having openings to receive connectors that are to electrically connect the first board to the second board; a plurality of walls extending from the base section, wherein each of the plurality of walls is angled with respect to the base section and wherein the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket; and socket alignment elements extending from the base section, wherein the socket alignment elements are to be inserted into mating holes in the second board.	1	15747756	2835	Utility	1.0	"[""361"", ""688000""]"	0.0	2018-01	2018-08	23.0	According to an example, a socket to support a first board in a spaced relation to a second board may include a base section having openings to receive connectors that are to electrically connect the first board to the second board. The socket may also include a plurality of walls extending from the base section, in which each of the plurality of wails is angled with respect to the base section and in which the plurality of walls include air ducts to enable air to flow through the socket when the first board is positioned on the socket. The socket may further include socket alignment elements extending from the base section, in which the alignment elements are to be inserted into mating holes in the second board.	86.0	1	1	1	1	['11261508', '14576735', '11803964', '12821001', '15543193']	128.3467	123.04815320000002	29.0	6.0	3.0	0.8386011123657227	1	0	1	0	107.63168538846968	open	(15747756, 1)	0.4386113777026169	1	0.8168692044072932	0.7790434217368255	1	0.2834804464459113	0.8168692044072932	0.1682824793115364	0.2902943363924924	test	2.25424	361.0	False
44	1012623	A system for non-destructive data storage including:\n a processor; and a memory coupled to the processor, wherein the memory is configured to provide the processor with instructions which when executed cause the processor to:\n store an information change associated with a business object such that tracking of the information change is enabled with respect to one of the following: a transaction time, an effective time, or a transaction time and an effective time; and \n access the stored information change with respect to a time, comprising to:\n retrieve the information change from a chain of effective changes associated with an instance of the business object.	16	15876618	2474	Utility	4.0	"[""370"", ""381000""]"	0.0	2018-01	2018-08	36.0	Non-destructive data storage is disclosed. An information change is stored that is associated with a business object such that tracking of the information change is enabled with respect to one a transaction time and/or an effective time. The stored information change is accessed with respect to a time.	86.0	1	1	0	1	['11429645', '13253017', '14286707', '14858023', '12151961']	207.72331	189.32972	14.0	0.0	1.0	0.8431867361068726	1	0	1	0	175.14953977221612	open	(15876618, 16)	0.4690967108444525	1	0.5380284813042169	0.5311353042582404	0	0.132644493312039	0.5380284813042169	0.2529154716529945	0.1949889333167227	test	1.64516	370.0	False
45	1012622	A computer program product for non-destructive data storage, the computer program product being embodied in a computer readable medium and comprising computer instructions for:\n storing an information change associated with a business object such that tracking of the information change is enabled with respect to one of the following: a transaction time, an effective time, or a transaction time and an effective time; and accessing the stored information change with respect to a time, comprising:\n retrieving the information change from a chain of effective changes associated with an instance of the business object.	15	15876618	2474	Utility	4.0	"[""370"", ""381000""]"	0.0	2018-01	2018-08	36.0	Non-destructive data storage is disclosed. An information change is stored that is associated with a business object such that tracking of the information change is enabled with respect to one a transaction time and/or an effective time. The stored information change is accessed with respect to a time.	86.0	0	1	0	1	['11429645', '13253017', '14286707', '14858023', '12151961']	207.72331	189.32972	14.0	0.0	1.0	0.9035847187042236	1	0	1	0	187.69560863466023	open	(15876618, 15)	0.4614298314869425	0	0.5399238507175964	0.532074448794531	0	0.1084481100257678	0.5399238507175964	0.2210134199431817	0.1781392368405385	test	1.64516	370.0	False
46	1012621	A method as in  claim 1 , wherein the tracked information includes information enabling determination of a state of information associated with the business object at a particular time.	14	15876618	2474	Utility	4.0	"[""370"", ""381000""]"	0.0	2018-01	2018-08	36.0	Non-destructive data storage is disclosed. An information change is stored that is associated with a business object such that tracking of the information change is enabled with respect to one a transaction time and/or an effective time. The stored information change is accessed with respect to a time.	86.0	1	1	0	1	['11429645', '13253017', '14286707', '14858023', '12151961']	207.72331	189.32972	14.0	0.0	1.0	0.7071454524993896	0	0	0	0	146.890594044621	none	(15876618, 14)	0.488710261701004	1	0.5631878884696108	0.5557401257927501	0	0.4126869954616173	0.5631878884696108	0.3682884814239019	0.3438198934280561	test	1.64516	370.0	False
47	1012620	A method as in  claim 1 , further comprising including the stored information change in a report.	13	15876618	2474	Utility	4.0	"[""370"", ""381000""]"	0.0	2018-01	2018-08	36.0	Non-destructive data storage is disclosed. An information change is stored that is associated with a business object such that tracking of the information change is enabled with respect to one a transaction time and/or an effective time. The stored information change is accessed with respect to a time.	86.0	1	1	0	1	['11429645', '13253017', '14286707', '14858023', '12151961']	207.72331	189.32972	14.0	0.0	1.0	0.9092323184013368	1	0	1	0	188.8687467372996	open	(15876618, 13)	0.4607137601020072	1	0.5401010093348668	0.5321622844115809	0	0.3097951871778817	0.5401010093348668	0.3795874142107053	0.3803192512539481	test	1.64516	370.0	False
48	1012619	A method as in  claim 1 , wherein the business object includes information related to a business requirement.	12	15876618	2474	Utility	4.0	"[""370"", ""381000""]"	0.0	2018-01	2018-08	36.0	Non-destructive data storage is disclosed. An information change is stored that is associated with a business object such that tracking of the information change is enabled with respect to one a transaction time and/or an effective time. The stored information change is accessed with respect to a time.	86.0	1	1	0	1	['11429645', '13253017', '14286707', '14858023', '12151961']	207.72331	189.32972	14.0	0.0	1.0	0.8479364514350891	0	0	0	0	176.13616636175098	none	(15876618, 12)	0.4707826382793295	1	0.5675570880522648	0.5578796430749713	0	0.3755169771296843	0.5675570880522648	0.3591129114169966	0.2645042394188923	test	1.64516	370.0	False
49	1012618	A method as in  claim 1 , wherein the information change comprises a change in product or service information.	11	15876618	2474	Utility	4.0	"[""370"", ""381000""]"	0.0	2018-01	2018-08	36.0	Non-destructive data storage is disclosed. An information change is stored that is associated with a business object such that tracking of the information change is enabled with respect to one a transaction time and/or an effective time. The stored information change is accessed with respect to a time.	86.0	1	1	0	1	['11429645', '13253017', '14286707', '14858023', '12151961']	207.72331	189.32972	14.0	0.0	1.0	0.764339804649353	0	0	0	0	158.771194186517	none	(15876618, 11)	0.481421293013801	1	0.5649639787727398	0.5566097101968459	0	0.2627109772039157	0.5649639787727398	0.3221342196063534	0.3762916519670155	test	1.64516	370.0	False
